source_doi,published-print-date,is-referenced-by-count,funder,published-online-date,journal-published-print-date
10.1007/978-1-4939-6780-3_17,2017.0,0.0,,2017.0,
10.1126/science.aah3756,2017.0,1.0,,,2017.0
10.1364/cleo_qels.2016.fm2n.4,2016.0,0.0,,,
10.1002/prot.25228,2017.0,26.0,,2017.0,2017.0
10.1016/j.crma.2017.01.005,2017.0,2.0,ERC,,2017.0
10.1016/j.jde.2016.12.011,2017.0,3.0,,,2017.0
10.1109/CloudNet.2016.51,2016.0,7.0,,,
10.1109/RADIO.2016.7772028,2016.0,1.0,,,
10.1097/PHM.0000000000000705,2017.0,3.0,,,2017.0
10.1016/j.antiviral.2017.01.008,2017.0,30.0,"Centre National de la Recherche Scientifique,Academy of Finland,Seventh Framework Programme,Fonds Wetenschappelijk Onderzoek,Sigrid Juséliuksen Säätiö,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Seventh Framework Programme,Ministry of Science ICT and Future Planning,Magnus Ehrnroothin Säätiö,Universiteit Utrecht,Agence Nationale de la Recherche",,
10.1186/s12906-017-1568-8,2017.0,20.0,,2017.0,2017.0
10.1016/j.psyneuen.2016.12.008,2017.0,23.0,CIFRE scholarship,,
10.1088/1361-6463/aa5006,2017.0,5.0,"Agence Nationale de la Recherche,Horizon 2020,Secretaría de Estado de Investigación, Desarrollo e Innovación",2017.0,2017.0
10.1042/BST20150265,2016.0,21.0,,2016.0,2016.0
10.1016/j.therap.2016.09.007,2017.0,7.0,,,2017.0
10.1016/j.quascirev.2017.01.001,2017.0,3.0,"Basque Government,UPV/EHU: Research Group,Prehistory Consolidated Research Team,MICROARCHAEODUNG,Alexander von Humboldt Foundation,Spanish Institute of Cultural Heritage (Ministry of Culture), the Ministry of Science and Innovation,Government of Catalonia",,
10.1007/978-1-4939-6780-3_16,2017.0,2.0,,2017.0,
10.1016/j.bbagen.2017.01.008,2017.0,8.0,"University of Nice Sophia-Antipolis,CNRS",,2017.0
10.1038/nsmb.3363,2017.0,29.0,,2017.0,2017.0
10.1016/j.icarus.2017.01.013,2017.0,16.0,,,
10.1103/PhysRevLett.117.275701,,11.0,Région Provence-Alpes-Côte d’Azur,2016.0,2016.0
10.1007/978-3-319-52228-9_5,2017.0,0.0,,2017.0,
10.1182/blood-2016-07-730556,2016.0,182.0,,,2016.0
10.1051/0004-6361/201629405,2017.0,24.0,,2017.0,
10.1016/j.ijpp.2016.12.002,2017.0,1.0,,,
10.1364/cleo_si.2016.sf2l.6,2016.0,0.0,,,
10.1016/j.jcrysgro.2017.01.010,2017.0,8.0,,,
10.3847/1538-4357/834/2/162,,13.0,,2017.0,
10.1016/j.tecto.2016.12.019,2018.0,11.0,,,
10.1109/TEMC.2016.2617322,2017.0,10.0,French National Research Agency (ANR),,
10.1109/CCI.2016.7778890,2016.0,0.0,,,
10.1007/978-3-319-51741-4_4,2017.0,2.0,,2017.0,
10.1080/10412905.2017.1278729,2017.0,1.0,"University of French Guiana,National Research Agency",2017.0,2017.0
10.1364/cleo_si.2016.sf2p.1,2016.0,2.0,,,
10.1051/0004-6361/201629505,2017.0,43.0,,2017.0,
10.1038/srep40803,2017.0,32.0,,2017.0,2017.0
10.1007/s13355-016-0459-7,2017.0,13.0,,2016.0,2017.0
10.1016/j.aim.2017.01.016,2017.0,16.0,"ANR,ARC,Sydney University,Faculty of Science PSSP",,
10.1016/j.apgeochem.2017.01.007,2017.0,2.0,,,
10.5210/fm.v21i12.7109,,0.0,,2016.0,
10.1371/journal.pone.0170360,,2.0,"National Science and Technology Development Agency,National Science and Technology Development Agency,Thailand Research Fund,Mahidol University",2017.0,
10.1016/j.bulcan.2017.01.002,2017.0,0.0,,,2017.0
10.1007/s00220-016-2821-6,2017.0,8.0,,2017.0,2017.0
10.1364/OL.41.005817,2016.0,11.0,,2016.0,2016.0
10.1007/s10485-017-9483-1,2017.0,3.0,,2017.0,2017.0
10.1016/j.cis.2017.01.002,2017.0,64.0,,,
10.1016/j.coco.2016.09.001,2016.0,1.0,"Délégation Générale de l’Armement, Service de Santé des Armées",,
10.1016/j.jbiomech.2016.12.009,2017.0,20.0,"Natural Sciences and Engineering Research Council of Canada (NSERC),Total Image Fitness, Calgary, Alberta, Canada,Fondation Partenariale DreamIT, France",,
10.1158/2159-8290.CD-15-0675,2016.0,25.0,,2016.0,2016.0
10.1051/0004-6361/201629374,2017.0,16.0,,2017.0,
10.1080/1350178X.2017.1286027,2017.0,1.0,,2017.0,2017.0
10.1007/s11238-017-9588-x,2017.0,2.0,"Agence Nationale de la Recherche,Ministry of Education, Culture, Sports, Science, and Technology,Foundation for the Fusion of Science and Technology",2017.0,2017.0
10.1080/00934690.2016.1256172,2017.0,6.0,,2017.0,2017.0
10.1142/S021819401640009X,2016.0,2.0,,2017.0,2016.0
10.1109/ITC-28.2016.147,2016.0,0.0,,,
10.5802/jep.29,,3.0,,2016.0,
10.3389/fphys.2016.00677,,113.0,"Ministerio de Educación, Cultura y Deporte",2017.0,
10.1016/j.econmod.2017.05.004,2018.0,13.0,European Union's Horizon 2020 Research and Innovation Programme,,
10.1088/1361-648X/aa57d5,2017.0,7.0,,2017.0,2017.0
10.1093/mnras/stw2952,2017.0,13.0,,2016.0,2017.0
10.1017/RDC.2015.3,2016.0,5.0,,2016.0,2016.0
10.18632/oncotarget.14379,2017.0,38.0,,2016.0,2017.0
10.1038/ijo.2016.220,2017.0,3.0,,2016.0,2017.0
10.1021/jacs.7b00154,2017.0,31.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,National Institute of General Medical Sciences",2017.0,2017.0
10.1016/j.econmod.2017.01.021,2017.0,5.0,,,
10.1016/j.icarus.2016.12.030,2017.0,39.0,,,
10.5005/jp-journals-10024-1933,2016.0,13.0,,2016.0,
10.1371/journal.pone.0170679,,10.0,Qatar National Research Fund,2017.0,
10.3847/1538-3881/153/2/72,,45.0,,2017.0,
10.1002/jnm.2229,2018.0,5.0,"National Research Agency (ANR), project MEDIMAX",2017.0,2018.0
10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0156,2016.0,0.0,,,
10.1016/j.cma.2017.01.025,2017.0,6.0,"NSF of China,Anhui Provincial Natural Science Foundation,Open Project Program of the State Key Lab of CAD&CG",,
10.1016/j.phytol.2017.01.014,2017.0,7.0,ANR/Investissements d’Avenir,,
10.1016/j.tca.2017.02.008,2017.0,30.0,"European community for the European Project Marie Curie,Industry-Academia Partnerships and Pathways (IAPP),BIOpolymers and BIOfuels from FURan based building blocks « BIOFUR », FP7-PEOPLE-2012-IAPP",,
10.1051/0004-6361/201629182,2017.0,46.0,"Foundation Nanoscience Grenoble,LabEx FOCUS,Agence Nationale de la Recherche,European Research Council Advanced Grant ORISTARS,Agence Nationale de la Recherche,European Research Council",2017.0,
10.1021/acs.jmedchem.6b01285,2017.0,36.0,"Agence Nationale de la Recherche,European Regional Development Fund,Fondation pour la Recherche Médicale,Ministère de l'Enseignement Supérieur et de la Recherche,Conseil Régional d'Auvergne,French Society for the Study and Treatment of Pain",2017.0,2017.0
10.1021/acs.inorgchem.6b02408,2017.0,11.0,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,2017.0,2017.0
10.1017/S105383721600105X,2017.0,4.0,,2016.0,2017.0
10.1017/S1053837216001048,2017.0,9.0,,2016.0,2017.0
10.1016/j.ijepes.2017.01.012,2017.0,20.0,,,
10.1785/0120150238,2016.0,12.0,,2016.0,2016.0
10.1007/s12079-017-0379-5,2017.0,3.0,,2017.0,2017.0
10.1007/s00373-017-1768-5,2017.0,20.0,"Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada,PROCOPE-DAAD RandConGraph",2017.0,2017.0
10.18632/oncotarget.13942,2017.0,13.0,,2016.0,2017.0
10.1016/j.pdpdt.2017.01.181,2017.0,13.0,,,
10.3389/fpsyg.2017.00025,,6.0,Seventh Framework Programme,2017.0,
10.3847/1538-4357/835/2/187,,43.0,,2017.0,
10.1080/10236198.2017.1287176,2017.0,1.0,,2017.0,2017.0
10.1109/ACOMP.2016.022,2016.0,0.0,,,
10.1038/srep42625,2017.0,21.0,,2017.0,2017.0
10.1002/2016TC004156,2017.0,58.0,"Département Soutien et Formation, Institut de Recherche pour le Développement",2017.0,2017.0
10.1017/S1053837216001061,2017.0,0.0,,2016.0,2017.0
10.3847/0067-0049/223/1/18,,14.0,,2016.0,
10.1007/s00424-017-1951-9,2017.0,4.0,,2017.0,2017.0
10.1016/j.phytochem.2017.01.015,2017.0,23.0,,,
10.1051/0004-6361/201628472,2017.0,18.0,,2017.0,
10.3847/1538-4357/835/2/157,,9.0,,2017.0,
10.1109/CAMA.2016.7815739,2016.0,1.0,,,
10.2140/apde.2017.10.127,,17.0,,2017.0,
10.1038/nm.4283,2017.0,58.0,,2017.0,2017.0
10.1016/j.ejpn.2017.01.012,2017.0,46.0,,,2017.0
10.1051/0004-6361/201629140,2017.0,54.0,,2017.0,
10.1007/s13355-016-0446-z,2017.0,8.0,"International science and technology Cooperation Program of China,National Natural Science Foundation of China",2016.0,2017.0
10.1007/978-3-319-47754-1_9,2017.0,6.0,,2017.0,
10.1016/j.jfluchem.2016.01.004,2016.0,5.0,,,
10.1364/OPTICA.4.000139,2017.0,642.0,"Air Force Office of Scientific Research (AFOSR),Charles Stark Draper Laboratory (Draper),European Research Council (ERC)",2017.0,2017.0
10.1257/jep.31.1.245,2017.0,12.0,,,2017.0
10.1109/CAMA.2016.7815757,2016.0,0.0,,,
10.1007/s11306-017-1169-z,2017.0,13.0,ERA-NET BIOME,2017.0,2017.0
10.1016/j.therap.2016.09.014,2017.0,27.0,,,2017.0
10.1016/j.jtbi.2017.02.002,2017.0,88.0,,,
10.4208/cicp.OA-2016-0030,2017.0,18.0,,2017.0,2017.0
10.1063/1.4975400,2017.0,0.0,Centre National d'Etudes Spatiales (CNES),,2017.0
10.1007/s10915-017-0375-1,2017.0,3.0,,2017.0,2017.0
10.1109/CAMA.2016.7815736,2016.0,0.0,,,
10.1002/cphc.201601389,2017.0,11.0,Agence Nationale de la Recherche,2017.0,2017.0
10.1051/0004-6361/201628470,2017.0,24.0,,2017.0,
10.1123/ijspp.2015-0566,2017.0,22.0,,,
10.1111/jace.14774,2017.0,25.0,"Agence Nationale de la Recherche,National Institute for Health and Care Excellence",2017.0,2017.0
10.1051/0004-6361/201629385,2017.0,20.0,,2017.0,
10.1002/pssa.201600484,2017.0,18.0,"Agence Nationale de la Recherche,French Ministry of Defense,French RENATECH network",2017.0,2017.0
10.18632/oncotarget.14385,2017.0,5.0,,2016.0,2017.0
10.5038/1827-806X.46.1.2001,,5.0,,2017.0,
10.1007/978-3-319-53354-4_6,2017.0,0.0,,2017.0,
10.1016/j.tetlet.2017.02.037,2017.0,6.0,"Beaufort Programme,National Marine Biodiscovery Laboratory",,2017.0
10.1109/TPAMI.2016.2557797,2017.0,20.0,"Agence Nationale de la Recherche,PERSIST,Spanish Ministry of Economy and Competitiveness,CMANS",,
10.1051/0004-6361/201629259,2017.0,11.0,,2017.0,
10.1051/0004-6361/201629376,2017.0,11.0,,2017.0,
10.1016/j.marpolbul.2017.01.029,2017.0,30.0,Agence de l'Eau Rhône Méditerranée & Corse,,2017.0
10.1016/j.heliyon.2016.e00223,2017.0,3.0,,,2017.0
10.1038/srep41799,2017.0,15.0,,2017.0,2017.0
10.1186/s12864-017-3572-2,2017.0,37.0,"Secretaría de Estado de Investigación, Desarrollo e Innovación,Dirección General de Investigación Científica y Técnica,Generalitat Valenciana",2017.0,2017.0
10.1016/j.semcancer.2017.01.007,2017.0,41.0,"Centre Scientifique de Monaco,GEMLUC",,
10.1051/mmnp/201712103,2017.0,1.0,,2017.0,
10.3847/0067-0049/227/2/14,,54.0,,2016.0,
10.1051/0004-6361/201629313,2017.0,285.0,,2017.0,
10.1016/j.spmi.2017.01.026,2017.0,22.0,GANEX,,
10.1515/nanoph-2016-0032,2017.0,89.0,,,
10.3847/1538-3881/153/2/75,,342.0,,2017.0,
10.1080/09658211.2017.1282519,2017.0,0.0,Agence Nationale de la Recherche,2017.0,2017.0
10.18632/oncotarget.14793,2017.0,4.0,,2017.0,2017.0
10.1007/s11695-017-2586-9,2017.0,6.0,,2017.0,2017.0
10.1051/0004-6361/201629501,2017.0,24.0,,2017.0,
10.1093/imammb/dqv024,2016.0,11.0,,2015.0,2016.0
10.1038/nmeth.4185,2017.0,604.0,,2017.0,2017.0
10.1021/acs.jmedchem.6b01803,2017.0,34.0,"Agence Nationale de la Recherche,Institut National de la Sant? et de la Recherche M?dicale,Association Laurette Fugain,Fondation ARC pour la Recherche sur le Cancer,EGIDE,Centre National de la Recherche Scientifique,Institut National Du Cancer,SATT PACA Corse SAS,Canc?rop?le PACA",2017.0,2017.0
10.1016/j.jcf.2017.02.007,2017.0,64.0,,,2017.0
10.1093/mnras/stw2515,2017.0,20.0,National Science Foundation,2016.0,2017.0
10.3917/redp.271.0025,2017.0,3.0,,,2017.0
10.1093/mnras/stw2381,2017.0,12.0,,2016.0,2017.0
10.1186/s13071-017-2046-3,2017.0,29.0,,2017.0,2017.0
10.1093/mnras/stw2864,2017.0,76.0,"European Southern Observatory,CNRS",2016.0,2017.0
10.1103/PhysRevE.95.022111,,9.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior",2017.0,2017.0
10.1134/S1810232817010076,2017.0,1.0,,2017.0,2017.0
10.1080/17461391.2017.1291742,2017.0,2.0,,2017.0,2017.0
10.1016/j.quaint.2016.11.001,2017.0,6.0,,,
10.1109/DASIP.2016.7853818,2016.0,2.0,,,
10.1016/j.humov.2017.02.008,2017.0,26.0,Qatar National Research Fund,,
10.1002/asna.201613244,2017.0,6.0,,2017.0,2017.0
10.1038/nn.4528,2017.0,222.0,,2017.0,2017.0
10.1007/978-3-319-48344-3,2017.0,0.0,,,
10.3847/1538-4357/836/1/93,,11.0,,2017.0,
10.1111/pcmr.12559,2017.0,13.0,,2017.0,2017.0
10.1007/s11914-017-0347-2,2017.0,39.0,,2017.0,2017.0
10.1051/0004-6361/201629592,2017.0,15.0,,2017.0,
10.1371/journal.ppat.1006205,,32.0,"Agence Nationale de la Recherche,Association pour la Recherche sur le Cancer,Seventh Framework Programme,National Institutes of Health,France-Berkeley Fund",2017.0,
10.1016/j.na.2017.01.018,2017.0,5.0,,,
10.1140/epjst/e2016-60062-0,2016.0,19.0,,2016.0,2016.0
10.1182/blood-2016-07-692707,2017.0,90.0,,,2017.0
10.3150/14-BEJ660,2016.0,3.0,,,
10.1016/j.ydbio.2017.02.015,2017.0,20.0,"NIH,University of Minnesota Medical School and College of Biological Sciences,Agence Nationale de la Recherche",,2017.0
10.1016/j.celrep.2017.02.036,2017.0,29.0,"Institut National de la Santé et de la Recherche Médicale,Centre National de la Recherche Scientifique,Biotechnology and Biological Sciences Research Council,Agence Nationale de la Recherche",,2017.0
10.1371/journal.pone.0173037,,21.0,,2017.0,
10.3389/fphys.2017.00033,,19.0,,2017.0,
10.3847/2041-8213/aa6036,,19.0,,2017.0,
10.1088/1361-6641/aa5473,2017.0,5.0,,2017.0,2017.0
10.1063/1.4977033,2017.0,3.0,Conseil General d'Indre et Loire,,2017.0
10.18632/oncotarget.15293,2017.0,1.0,,2017.0,2017.0
10.1122/1.4942232,2016.0,4.0,,,2016.0
10.1103/PhysRevA.95.023841,,26.0,,2017.0,2017.0
10.1007/s11103-017-0594-8,2017.0,29.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Empresa Brasileira de Pesquisa Agropecuária,Fundação de Apoio à Pesquisa do Distrito Federal",2017.0,2017.0
10.1016/j.celrep.2017.02.016,2017.0,82.0,"Fondation ARC,INSERM,Institut Paoli-Calmettes,INCa,SIRIC Marseille,GEFLUC,Ligue National Contre le Cancer,French Ministry of Research",,2017.0
10.1113/JP273309,2017.0,86.0,"Centre Scientifique de Monaco,Institute for Research on Cancer and Aging,Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale,Nationale Contre le Cancer",2017.0,2017.0
10.1371/journal.pgen.1006640,,10.0,"Centre National de la Recherche Scientifique,Agence Nationale de la Recherche,Agence Nationale de la Recherche LABEX SIGNALIFE",2017.0,
10.1016/j.jmaa.2017.02.026,2017.0,5.0,,,2017.0
10.1109/TSP.2017.2652391,2017.0,14.0,"Thales Alenia Space, PACA region, CNRS project DETECTION/Imag’In,CNRS/INSU, France",,
10.1007/82_2016_27,2016.0,3.0,,2016.0,
10.1002/2016JE005199,2017.0,20.0,Agence Nationale de la Recherche,2017.0,2017.0
10.1182/blood-2016-07-729871,2016.0,16.0,,,2016.0
10.1051/e3sconf/20160704005,2016.0,3.0,,2016.0,
10.1016/j.gexplo.2017.02.004,2017.0,5.0,CAPES–COFECUB,,
10.1684/ejd.2016.2896,2017.0,0.0,,,
10.1051/0004-6361/201629805,2017.0,93.0,,2017.0,
10.1051/0004-6361/201629895,2017.0,76.0,,2017.0,
10.1126/scisignal.aal2464,2017.0,25.0,"Association pour la Recherche sur le Cancer,Agence Nationale de la Recherche,Seventh Framework Programme",,2017.0
10.1137/16M1093239,2017.0,42.0,"Seiscope consortium,Agence Nationale de la Recherche,CINES/IDRIS",,2017.0
10.1007/s13163-017-0228-3,2017.0,10.0,,2017.0,2017.0
10.1002/dvdy.24477,2017.0,52.0,"National Heart, Lung, and Blood Institute,Deutsche Forschungsgemeinschaft",2017.0,2017.0
10.1007/978-3-319-51753-7_7,2017.0,0.0,,2017.0,
10.3389/fcell.2016.00014,,50.0,,2016.0,
10.1123/IJSPP.2015-0484,2017.0,48.0,,,
10.1051/0004-6361/201629134,2017.0,69.0,,2017.0,
10.1007/978-3-319-51753-7_4,2017.0,0.0,,2017.0,
10.1093/mnras/stw2162,2017.0,122.0,"University of Washington,MINECO,Australian Research Council,Hungarian Academy of Sciences,MINECO",2016.0,2017.0
10.1152/ajpcell.00295.2016,2017.0,41.0,"Inserm,University of Nice,Université Paris-Diderot,Labex Inflames,Association Française pour l'étude du foie,Agence Nationale de la Recherche (L' Agence Nationale de la Recherche),Fondation Pour la Recherche Medicale,Société francophone du Diabète",,2017.0
10.1002/9781119329695.ch7,,1.0,,2016.0,
10.1016/j.psychsport.2017.02.006,2017.0,17.0,Research Foundation Flanders,,
10.2174/1566523217666170109114309,2017.0,12.0,,,2017.0
10.1002/1873-3468.12595,2017.0,34.0,"Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale,Agence Nationale de la Recherche,Canceropôle PACA,Agence Nationale de la Recherche,Association Vaincre la Mucoviscidose,Fondation pour la Recherche Médicale,Ligue Contre le Cancer",2017.0,2017.0
10.1186/s12918-016-0382-0,2017.0,26.0,"Ministero della Salute (IT),Istitutional funding,European Union 7th Framework Programme",2017.0,2017.0
10.3847/1538-3881/153/3/124,,16.0,,2017.0,
10.1051/0004-6361/201629666,2017.0,20.0,,2017.0,
10.1016/j.jasrep.2017.02.015,2017.0,5.0,,,
10.1249/MSS.0000000000001241,2017.0,70.0,,,2017.0
10.1063/1.4977506,2017.0,9.0,"Association Instituts Carnot (Instituts Carnot),Agence Nationale de la Recherche (ANR)",,2017.0
10.1093/mnras/stw2292,2017.0,15.0,,2016.0,2017.0
10.1016/j.bmcl.2017.02.061,2017.0,4.0,"CNRS,University of Nice Sophia Antipolis,CAPES",,2017.0
10.1007/s10270-017-0588-7,2019.0,2.0,,2017.0,2019.0
10.1080/15548627.2015.1100356,2016.0,3736.0,,2016.0,2016.0
10.1111/pce.12912,2017.0,11.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,CAPES-COFECUB",2017.0,2017.0
10.1109/DASIP.2016.7853828,2016.0,1.0,,,
10.3847/1538-4357/aa5d56,,18.0,,2017.0,
10.1016/j.bbabio.2017.03.002,2017.0,84.0,"Association pour la Recherche contre le Cancer,Centre A. Lacassagne,Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale,University of Nice",,2017.0
10.1111/jnc.13945,2017.0,20.0,"Agence Nationale de la Recherche,Bundesministerium für Bildung und Forschung,Fundação para a Ciência e a Tecnologia,Instituto de Salud Carlos III,ISCIII and FEDER,FCT/MCTES/PIDDAC research center,IZKF Aachen (N7-4),Deutsche Gesellschaft für Muskelkranke (DGM),Initiative Therapieforschung ALS",2017.0,2017.0
10.1007/978-3-319-51753-7_8,2017.0,0.0,,2017.0,
10.1016/S0013-7006(17)30050-7,2016.0,1.0,,,2016.0
10.3847/1538-4357/aa76dd,,63.0,,2017.0,
10.1016/j.brachy.2017.06.006,2017.0,16.0,,,2017.0
10.1007/978-3-319-31305-4_24,2016.0,2.0,,2016.0,
10.3917/cm.095.0271,2017.0,1.0,,,2017.0
10.1089/ast.2016.1551,2017.0,137.0,,,2017.0
10.1016/S0013-7006(17)30048-9,2016.0,0.0,,,2016.0
10.1117/12.2268305,2017.0,1.0,,,
10.1016/j.therap.2017.04.004,2017.0,6.0,,,2017.0
10.1093/jac/dkx119,2017.0,9.0,,2017.0,2017.0
10.1016/S1470-2045(17)30421-7,2017.0,247.0,,,2017.0
10.1016/j.jpaa.2017.06.009,2018.0,0.0,,,2018.0
10.1002/hbm.23741,2017.0,41.0,"Horizon 2020,H2020 European Research Council,Center for Biomedical Imaging,Natural Sciences and Engineering Research Council of Canada",2017.0,2017.0
10.1016/S0013-7006(17)30052-0,2016.0,0.0,,,2016.0
10.3917/cm.095.0217,2017.0,1.0,,,2017.0
10.1186/s13023-017-0666-5,2017.0,22.0,,2017.0,2017.0
10.1016/j.medmal.2017.05.007,2017.0,6.0,,,2017.0
10.1140/epjp/i2017-11628-0,2017.0,0.0,,2017.0,2017.0
10.1016/j.clnu.2017.06.025,2018.0,153.0,"ESPEN society,SNF Swiss National Science Foundation,Research Council of the Kantonsspital Aarau, Switzerland,Nestlé and Fresenius",,2018.0
10.3917/dss.171.0043,2017.0,1.0,,,2017.0
10.1016/j.cmi.2017.05.004,2017.0,77.0,,,2017.0
10.1109/TMI.2017.2664042,2017.0,218.0,"ASUMayo Clinic partnerships,Spanish Government through the Funded Project iVENDIS,FSEED,Secretaria d’Universitats i Recerca de la Generalitat de Catalunya,par SATT IdFInnov (France) through the Project Smart Videocolonoscopy,European Union through the ERC starting grant COMBIOSCOPY under the New Horizon Framework Programme",,
10.1038/bcj.2017.41,2017.0,10.0,,2017.0,2017.0
10.1038/oncsis.2017.56,2017.0,27.0,,2017.0,2017.0
10.1137/16M1083931,2017.0,4.0,,,2017.0
10.1080/10255842.2017.1348502,2017.0,6.0,,2017.0,2017.0
10.1016/j.ejca.2017.05.016,2017.0,17.0,,,
10.1016/j.brachy.2017.06.004,2017.0,5.0,,,2017.0
10.4018/978-1-5225-2133-4,2017.0,1.0,,,
10.4018/978-1-5225-1913-3.ch059,,0.0,,,
10.4324/9781315659657,,10.0,,2017.0,
10.1016/j.brachy.2017.06.013,2017.0,13.0,,,2017.0
10.1017/jfm.2017.402,2017.0,33.0,,2017.0,
10.4000/philosophiascientiae.1246,2017.0,0.0,,,2017.0
10.1002/jgt.22170,2018.0,5.0,"European Research Council,Centre International de Mathématiques et Informatique de Toulouse,Fonds de Recherche Nature et Technologies",2017.0,2018.0
